x1;x2
1,5604304322001221;0,8401839758062224
0,8633945509941116;2,1274080519393506
1,2379837580497983;1,570724742665749
1,0197235796542217;2,031041729189239
1,1145655487935902;1,7522245224798043
1,2276847409528753;1,5757518791358258
0,6496013530776069;2,7042986401597546
1,7620007542908933;0,4746192664586655
0,9617718964540778;1,9629493340983595
1,7818440754740457;0,5913525759281573
2,111296410858859;-0,3546452215062179
1,694683077533814;0,5393935737543316
0,11394558821094725;3,8391789210346428
0,9215748147529566;2,1646148528552023
0,9868331081919812;2,10186978189887
-0,18910805404443365;4,390153586513833
2,083887042509704;-0,1894317641286123
-0,3594838148290702;4,839416305308987
2,5709907422056917;-1,2735460039929642
0,41569484684545177;3,0262909860419622
1,9702126785284757;0,10322586535210054
1,3923971186688073;1,2255080539793446
0,10618523156376947;3,882146421556812
1,2283613699602298;1,643036980672291
-0,2676871950559421;4,646142487616249
0,4884608919314025;3,0974222465668086
0,82469921695844;2,3811769975397183
1,9673589840953079;0,10151984962063798
0,6654684373621282;2,675485591736552
0,2527072333123892;3,611461626194022
1,7280627681539849;0,43250444635793195
0,6956628518676728;2,516794587208359
0,751438659812531;2,532848096150031
1,472855460017643;1,1525296102705012
0,2106462881873109;3,593329556752181
2,58421768731239;-1,1542713162372666
-0,8207988451082633;5,658858437430903
0,7838691690180437;2,3633598675579988
0,9994810818189004;2,065214491100925
0,884177745269755;2,082652834779287
-0,13074381283804604;4,145330241539186
1,245013015408198;1,5954437034142481
1,8503840950591632;0,19065052662798254
-2,2278864453122136;8,487915200195063
0,9097600705164234;2,213666485868195
1,258795478842846;1,5750111696007352
0,43961093040969323;3,0636565687574855
1,7334497460068792;0,5653341779746499
0,6462146189298423;2,658576670965226
-0,7873724814818222;5,771111844583054
1,342130957948171;1,396525558624015
0,47394061936641585;3,0458327120248443
2,484127775737812;-0,9882313526274165
1,998384096784462;-0,05426048869963074
0,6733412763944351;2,793073805817352
2,23943714333706;-0,3741772948594302
2,663015566265183;-1,4624986891086507
1,2735126707845987;1,5580511885307469
-0,3049714106335799;4,616649408342922
2,220323340540252;-0,34492010263372785
0,19004984329554941;3,614971369783115
0,9956384383534908;1,9558034446037793
0,26704731359979983;3,6103983811863642
0,26288509730535303;3,3749662792293424
1,1463962274892725;1,9047009085216842
-0,7765100418509987;5,548334223223046
1,3730005439955324;1,1291479431799971
2,156546314982644;-0,19483207531322133
0,7310002320504776;2,487200451412813
-0,13004392871200254;4,181335314905406
1,1206921623552941;1,7204421961503116
1,8460248718146977;0,2689489273783836
0,47829443882924727;3,053086181380749
1,4202056415785114;1,2045003662779727
1,6262223055050422;0,7175231560456039
0,5984699195326033;2,8806382609970895
1,5353295809660241;0,793388175062328
0,3784058803720022;3,2562620224839494
0,3436062144027958;3,2838405448201344
0,5331526991096015;3,066881815910846
1,5746429204871912;0,8513041659727643
-0,2653610791421859;4,463468709043321
-1,1787895335034735;6,341507448281884
0,5057667426493979;2,7216052854957837
-0,07921544545587089;4,20103922126369
-0,24611778611044666;4,460824318390722
1,277714256061493;1,5975039360810288
0,4443129675064237;3,175961728034056
-1,4692493798947903;6,9493228325472245
1,2983333975091327;1,4785724693738942
2,3398876950447782;-0,5580468981713596
1,841478463505576;0,3417967992282702
0,6532205255392282;2,67359647527511
1,263000520233356;1,4428720253633651
1,4199480125064192;1,2773902672811621
2,087708256639377;-0,18007780199559154
2,05761120844233;-0,11009435244832044
-1,0276036340862653;6,161836945957936
0,35188334690665823;3,2047347412320777
1,0313227572251653;1,8996884967713716
1,9769577467269461;0,09160327999390505
1,5401561096181264;0,9070542886979542
0,2955077880489144;3,3759897368850895
1,4070080829645677;1,210330686258016
0,34761980574804585;3,366351129507569
0,25850209623979503;3,4764005985610593
2,6192905298360856;-1,4620373997480627
2,4496942852153936;-0,8793651100621545
0,8092497326121008;2,1203549031999565
0,8593600134150734;2,3256696855518033
-1,3005943487435094;6,605242238033729
1,4202489091733035;1,1367471195743375
0,44916968174416305;3,1067083906777153
-0,4305836623293442;4,949300129853157
-0,7819328848073381;5,587848442602349
0,02259078139858184;3,944172245679084
0,11032229225234536;3,713286116910732
0,5397626266945388;3,0052410867366808
-0,23955791406877913;4,324799634195061
2,9639530963372973;-1,9684806591067878
1,2204794248084907;1,5032883224775409
0,48746147332597056;3,0833641926995563
2,411751081055276;-0,8191387441874238
1,449322659744786;1,1147699146058736
-0,4300823087782981;4,823358028365071
0,9065722254811154;2,1668524197731855
0,2556888293159306;3,338880671960566
1,3204584064087084;1,4247354027119168
0,8020528344248263;2,407990715884346
0,31855234475825644;3,312040985030613
1,8399606499588024;0,4054508017061884
3,382191606377801;-2,8002084071510884
2,7489547817477926;-1,5716689362512763
1,1615136547634053;1,7529792479959059
0,18527323775006543;3,6622573109393417
1,475851322328736;1,1471593553757153
-1,2602973186429782;6,422010861819632
1,9278600423258214;0,17834160188645765
0,1731345763940233;3,6030410560845603
1,1838511483376697;1,656770927521295
1,5704476564865297;0,8551103313901156
1,4068919556620691;1,1033962327097457
2,0271602916403424;0,0098694412111906
0,4748314901254188;2,9540744739845124
-0,29848271390984493;4,580877487615853
1,7125275445823636;0,5094938742407626
2,181447804846914;-0,2946432731464288
1,4971758995396096;1,0516432517873517
1,0817532176141227;1,857168839848666
1,2627238910532055;1,4102915596760799
0,8230696484961246;2,300194731860467
0,4318794413570729;3,1896576819271276
-1,2030765499162492;6,498961637157814
-0,1550228484655849;4,328039646946925
1,079644858402312;1,862260107834153
0,5171056941951079;2,870861580969169
2,494277672924095;-1,2053549943038417
0,3531937356880023;3,4067320694720244
2,5129819652754923;-0,9400279640928706
0,07647445482630688;3,733437211073511
0,032724337572562656;3,8463511394762846
2,2569842496915866;-0,5684533800685729
0,2124344270070896;3,520877139099766
0,3405339120288148;3,298474915907903
-1,9032279074960727;7,850706630235742
0,28502258762556154;3,416138156945409
-0,08424496259738867;4,366814114024772
1,958694406120856;0,0066689823147483285
0,7729929197760594;2,380888417812757
0,19121435635492834;3,5210927209466374
0,16430860846515227;3,7531095352382047
1,6330049953593644;0,7224623312266487
-0,9283158650914938;5,8147831343393195
1,9780082484982646;-0,07106012481250978
-0,10253988465968034;4,140763545131987
2,0899297072449583;-0,08746903829715258
0,994889261062122;1,81103486553356
1,9738051908955088;0,003224462730410993
0,24127090653250538;3,5015400224073305
0,9207958539095438;2,1535500973190427
-0,6672583710644471;5,235077768545619
2,0815160970836284;-0,12177579446311926
-1,096314770863268;6,087588856484287
1,618717562189019;0,7347207421540569
0,5263685237487523;2,93490277085298
0,8377248594699144;2,280393953536388
0,22439156588740605;3,5496811616912805
1,5249547560411123;0,9468796542537965
-0,14166917175279248;4,474847934988112
-0,7351093417839614;5,251724771111444
1,267948101804993;1,5653180254436176
-0,6827765296797639;5,298051640394821
1,936902760162666;0,3081170883152511
1,8141599509093065;0,38210142442928197
0,05046867420224588;3,85025338601545
0,9958098252091594;2,08365987642798
-1,2431281977923416;6,352359301410108
-0,05943628412198487;4,220388515494925
-0,24386181151192954;4,541237665210965
1,0734389560430238;1,8687757676411796
1,5527270906729491;0,8308326447151733
1,8650992523572865;0,2620838569956563
1,691925925164894;0,6476195109590692
2,5407777421103397;-0,9944518214592151
0,8941589833049851;2,1891030247926535
0,4040657936167037;3,136245734729086
-0,3275702117780597;4,581508837706384
-0,1790540848484825;4,415448519901811
