x1;x2;x3;x4;x5;x6
1,0365155039491583;2,1978854385282247;-0,0062191507151205805;11,231200824277414;4,355926028838159;4,247906321498166
1,2279659044025872;3,691419873904193;0,7316798985194786;11,977257419981555;1,7390476554588887;2,1816179842242662
1,5269692823056338;2,696708263244179;4,0581126337357;3,831420939768083;10,055856833432976;14,685420678091344
1,037456168309628;-0,6144238883146986;3,0460381660231097;5,761150749788532;2,396880788379332;5,843286479557916
1,6536970323529285;-0,08890462078107486;5,6526828827028694;6,582137694935031;1,838652195089184;6,745633159837898
-0,2201597417826877;4,627363181097318;2,102712305290412;-0,3859878339500451;-0,4334177268496422;2,7096277115009526
-1,6422751523838204;-3,8783483954035214;2,9557450752382324;3,9175757768371464;5,286077183031567;7,0135403923325335
0,8360486060504105;5,655075538756982;7,277202853578559;4,744821120004186;7,841281788339246;10,149512060241392
2,410303348318445;2,6562056853671163;7,589287159429753;0,8320485326615077;1,2761712782427526;-1,9400096352811733
1,9004814132302443;1,1558304955138508;4,836487881647313;4,982511148037532;1,1528467080325533;17,95403396757993
0,27108143169660825;4,217255745831579;2,161620759220971;3,5617478462695864;11,935890967321203;7,88911170814146
1,928960981895865;1,5618060252796395;3,494131072192639;2,8635895281534367;-3,963020494509262;-4,574908818351455
1,9339353884280122;-0,9202255172065277;2,316094809818547;7,672193551929859;0,8964993758991149;2,9276879842948134
1,3912598803609697;2,7887473664742757;6,361705287592569;6,839451835935453;15,503180325655093;3,3228941709196302
2,993905099820859;7,973506903864754;7,087209683592113;4,048172519625036;6,731339992172082;2,465666980703905
0,08013081182844739;1,5935094019206673;0,7625164821912729;4,975541710268952;5,583368257142548;5,068954586211079
1,0765661573420788;2,8739541154664288;2,2044268689177713;-0,4982670796129831;15,160468879052994;6,340899313471499
2,327508354756686;3,477501716403072;6,045025342564127;7,8320572050939035;12,543530372851862;5,09038407314749
0,33284090381040554;0,5761564014593965;10,104375810721086;10,077818493048195;4,719723834449473;3,2709086148941635
