x1;x2;x3;x4;x5;x6
0,8612207577634429;2,281452812268685;2,630100143253949;4,878443925815244;3,969450974755923;6,927063830690322
1,0641003380574328;1,9746662625160292;3,372725719597287;3,89702093736738;4,637997716797382;5,235873992870364
0,9031109353999112;2,2229088196544238;2,5772159700286017;4,510687913374721;4,132070730189041;5,9147877759384
1,5924884424397545;0,8129946172283902;4,754115619548435;1,5267520534905863;7,551572831886853;2,138690002865489
0,1457491382317435;3,737789817388795;0,5061041912470952;7,064166308124749;0,7020694545709816;10,432021892976538
2,317774228595847;-0,6618340973891907;6,955348396094989;-1,6365716853522212;11,160720924076138;-2,0078237908758556
1,7186227218531203;0,5739836474537694;5,29789149449117;1,4777934907206682;8,671958427414438;1,984241240965054
2,3100056838504663;-0,7219949986989813;6,9931352386493995;-0,8576127990133884;11,540535748737891;-1,7262785626922055
-0,5215988929942756;5,044766055629468;-1,4486931819589586;9,832395707309662;-2,5894438822570596;14,99241015043973
-1,2311923256906288;6,281613490753416;-3,458334516267106;13,156514311635105;-5,487838606029836;19,728927855420167
1,122129241525563;1,7303776205176442;3,5117629718096834;3,4564076857592703;5,912192073188444;5,441710189486951
1,9804490095851333;0,01139195735312959;5,7412773386184455;0,5198796917081046;9,97221227017587;0,039360357945357194
2,493198661203631;-0,8429214213339202;7,435285008769942;-1,8948945031931466;12,760848662513627;-3,240130683110152
0,8999718884744721;2,248354954076032;2,7323298166861587;4,595184048357218;4,966629668729871;5,40512108653404
-0,8708717246335969;5,807501401318043;-2,667953126804562;11,546483849939095;-4,378709278307902;17,39195500728289
1,3916067856077012;1,146447294438787;4,335922520833648;2,106602715498659;6,427355729312933;3,5053613579618292
0,6587046789847356;2,6890603663750823;2,055440609994026;5,505511177270856;3,3608198985867057;8,765906132930606
0,5401535266533412;2,8229012995230542;1,5518590134545038;5,55204127858612;2,7311677465646778;8,731239641628488
1,6193297570193357;0,7391389262142452;5,075714576488835;1,6711371792086265;8,278472017435076;2,5332307733318444
0,016470118778772358;3,9402584082670185;0,07857732605771517;8,171330626065114;-0,03144624735198409;12,099678180136966
0,3250118885983764;3,601607107242399;0,7722752756456308;7,007701404231241;1,3060465854427195;11,3135649693561
0,6825639648507773;2,649978926766223;2,009377500181687;5,43661441827523;3,93427914749435;7,768680308544049
1,250688957367052;1,4865136300124768;4,009338358078519;3,510710303362;6,371122676720185;3,771346449836701
2,35200213004226;-0,5079556814418904;6,839048982892556;-1,4060558885290924;11,515394084361407;-1,1673222616031786
1,2542087759345906;1,4592966022502007;3,6197455064588753;3,1103577655585752;6,047368891616134;4,803749587413828
1,2921876936746872;1,2879540497664679;4,0605306777133645;2,669666391041093;6,890270760285833;3,511538528806779
1,887594072820259;0,3071601528391985;5,311799726589493;0,769852142419114;9,648068309772555;0,7246802850494252
1,0095183735340596;2,0057605654838713;2,930210373389978;4,00235821849932;4,7088790792122195;5,96956881435923
0,28450258818350294;3,5116427525636658;0,9196751642338161;6,349560127584892;1,7625872342115376;10,845531729334734
1,2801899148121232;1,3335158216350362;3,670832417424928;3,300099345786584;6,665158780064052;4,4170829703395205
1,4829111216707491;0,9825675073541076;4,467130618343526;1,907652566792886;7,311126055411935;2,351843805629159
1,9564362909404238;0,21286366843461613;5,673080943141995;0,4427608962153622;9,002010428167832;1,023207853950435
0,3393647994398069;3,278230753512698;1,3644312696423513;5,895779841927825;2,1889464393561595;9,203049295721911
0,41884633850227937;3,1054186488961246;1,3946223723811266;6,336222445201165;2,264023384149046;9,454507191724792
0,03658807400429798;3,858311262198275;0,29174640665863594;7,939233752331485;-0,23849832626945933;11,717518725799467
0,9438480545165507;2,025219296627731;2,7432247842554167;3,635981305397688;5,656902431682662;5,585868828833031
0,7529590266720413;2,5430179593614883;2,1268363505869203;4,6041378585617005;4,065288434340065;7,456038743820504
1,3497759344047442;1,4033347886649454;4,176852257744125;2,267876846612399;6,923724018602956;3,231578262379247
1,1221101220371703;1,799197049090304;3,139396630686987;3,355361036626077;5,741134610667188;5,321466553093964
1,8864084463273607;0,3035219477379789;5,7172980065294805;0,5462289723841489;9,529444038999948;-0,5032125333096813
0,38759852186854027;3,2390321834961773;0,989421159652502;6,666990402999312;1,7788017243649379;9,712530039161294
2,4633152101537785;-0,818826832680021;7,17018926026518;-1,5354956562700819;12,434669444657217;-3,1852857145370965
-0,4582215839362702;4,914728952852347;-1,2331680912030416;9,743785144207472;-1,9785768309221856;14,207826085455782
1,6940594104826414;0,6057175031842816;5,126449843122316;0,9689456470205648;8,598431588517151;1,698357091540311
0,5314695844663324;2,984560705653978;1,9402017410724035;5,7755986713430865;2,8658165535932856;8,248547651364321
1,3537246849654336;1,2203036991327263;4,144746111486906;3,2163898451171304;6,694494573678668;3,8450954047089585
0,2208405085092232;3,417085822542845;0,7086273321593621;6,98948471182793;1,6205612720946756;10,34934212407865
0,1829350423448296;3,5141525658674477;0,19123026059490122;7,181983803849947;1,216695712347121;11,390705130200944
1,5997735274900802;0,7595216535001823;4,94422722622677;1,3609957370614896;8,084675729991242;1,7033892593591302
-0,18298932930712275;4,195697082558769;-0,3984224458765344;8,326046401280287;-0,7584068570255269;12,046998738948451
1,006317415266757;2,073889355459219;2,730396530519138;3,756718876206638;4,857024306971093;6,435911985447823
0,5455223930832145;2,912326046506112;1,7756344392530032;6,286635325124125;2,5963289278711663;8,693570137890532
0,10365226650838866;3,697897452738802;0,28221865212909636;7,49959446634944;1,553005128235044;10,799837369115732
3,7803443974596904;-3,6300118667975436;11,239830534237505;-6,88690254685341;18,851789034074283;-10,445202078083138
