x1;x2;x3;x4;x5;x6
1,0123442977625612;1,9112569428224724;2,708986634869491;3,3220178403853806;4,204736782358433;5,5703202035843535
0,6795813813252748;1,2123889695095165;2,2286175046851024;2,3917980938254946;3,6030453341521342;3,747943641994035
1,798170630270023;3,6034991532764487;5,651980076362663;7,800754182463737;9,25191989924015;12,061437924105189
0,942950505446004;1,9932132403222937;2,775369094542549;3,3504716997623065;4,721742212399429;6,174548427075413
1,2178896066405533;2,4579881943418136;3,5436496553206887;4,382500917910689;5,891194567949173;6,858891093557228
-0,1924797571833019;-0,5734428424047517;-0,7990937281721258;-1,0367214375105327;-1,3999378502962898;-1,6507567690027631
0,4639875654933473;1,0525771491984632;1,4613159524700245;2,6248015365473414;2,956688284953438;2,749517095609456
-0,8345717296202273;-1,6692055361372935;-2,407461950824005;-3,064575138586112;-4,445558815504032;-5,846971984132713
1,2112041455334717;2,286832051029686;3,5075761087785455;4,839359041931386;6,19719903515154;7,491437725804832
1,6198268400734626;3,242235876796155;4,786949079636392;6,200564570688129;8,474419014889518;10,88460588671046
0,7474165993536747;1,4203150981781696;1,9198096573034757;2,4440752657359974;2,8881155084554377;3,6465640735156004
1,8308819360278232;3,532179211933195;5,390912754703622;7,4292581021807464;9,194925567249278;11,745652933829671
1,106521333184232;2,222728641427056;3,501815725100357;5,282038690806361;6,495463855597121;7,222976561738105
0,6093319427348307;1,2848452908792907;1,9615660636817376;2,2272365477645755;2,971324456795906;2,836247693975501
-0,6393951648962723;-1,3585813863411222;-1,89547619486875;-2,440172876267197;-3,5852417044115565;-3,837089113097635
2,0483609219694072;4,048476602048778;6,095536558623067;8,328095990339468;10,010431390623065;12,639861755718437
0,07012951680229274;0,06310579980261055;0,1365142116749518;0,16486054991765187;0,42859357795526165;0,23906028546823954
-0,21622138062353002;-0,4534912032002194;-0,7438441917649765;-1,6617926400297192;-2,025095715136139;-3,1880465635047486
2,0824355452407266;4,136031719127776;6,238362164184313;7,905507354394917;9,87443881170267;11,712243434064124
1,6251864007684385;3,1673836704071814;4,367145640120785;6,1202035079730575;7,389394017620216;8,775228470033078
1,2581904275801787;2,571783957274885;3,401416291132974;4,834513799400456;6,611315092353888;7,882745109400284
-0,25129274178057126;-0,5182913351728176;-0,8785728820249843;-2,0032611175643638;-1,6350635384686303;-1,6185686428084285
1,4826857442925436;2,9932425089107566;4,265558407141876;5,801232077739899;7,566545558743169;9,221326835133144
2,0509774145436257;3,9687170520493766;5,842012929887279;7,7441336890037;9,387623084910576;10,842319734499618
1,8340548394942249;3,5998279742622596;5,43221772533217;6,93823061027822;8,891250364560172;10,82372007463202
0,3328473902593436;0,6743994410372134;1,0120481482337977;1,2318619698148985;1,3701707680268207;1,3412248625137204
1,820053691893654;3,5127991862043784;5,054512347885627;7,347317745998541;8,81212198469838;10,059980931662736
-1,0869794224926732;-2,2389251467567917;-3,286195286616616;-4,186552314009814;-5,272429746164823;-5,865643618780203
2,2434426988586202;4,538303497616793;6,499857753559192;8,811759990098407;10,309728656023584;12,897201550175254
0,16193672110150792;0,4420298921340662;0,25588644181259124;0,6827469698478166;1,1282418486991115;0,7287998797318735
0,6899222572884929;1,3257481861282854;2,1776288434335305;3,4573416145987697;3,921644476316615;3,9866374134253357
0,5334617110778255;1,0552611898381803;1,5440255043451971;1,724057252235518;2,292344870938696;3,0639156942110994
2,6211740266287973;5,320664965213398;7,805131153544488;10,688983825961673;13,376649851497525;15,513920528348798
1,1661704296315398;2,401661963947571;3,293924990043911;5,147734063970235;6,236759417760387;7,056613941373017
-0,35862179142412987;-0,6696090358022242;-0,9675981720766149;-1,1918385968881724;-1,9681827886707666;-2,458040978170448
1,8564374634791958;3,6926211782716822;5,463510790257251;7,6245892063300404;9,043343338353614;11,297858519825962
-1,7717688943093046;-3,5771505798471654;-5,30975309829055;-6,929542245375412;-9,09308988704125;-11,675081661239243
1,0955250236400838;2,147673354385995;3,178084095683447;4,254688100610843;4,623956987784389;5,675271546845701
1,758598007572043;3,567362316825567;5,385459666752279;7,450313873419277;9,596395977934929;11,265838483401023
2,899170902369769;5,805563322770743;8,695969556712319;11,319427514048549;15,065966775451544;17,764594313092527
1,6904386237912303;3,368532137567767;4,978795898741269;6,434674426632576;8,007494504111337;10,014507872281811
1,0405981313103505;2,023220221976268;3,030522911185454;4,20284406903569;4,863746756019692;6,024739154766096
2,0463124549372314;3,976418682487025;6,023688933387303;7,82768752355226;9,99692176907728;12,63746041396892
